id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35889,25.32477,118.84898,322.08,1.11,1.05,2026-01-18,113,Terra,MODIS,81,6.1NRT,288.08,23.17,D
35890,25.32617,118.8382,309.84,1.11,1.05,2026-01-18,113,Terra,MODIS,69,6.1NRT,288.02,10.79,D
35891,26.53866,118.7792,315.9,1.15,1.07,2026-01-18,113,Terra,MODIS,76,6.1NRT,284.51,19.89,D
35892,26.64844,118.91158,317.75,1.13,1.06,2026-01-18,113,Terra,MODIS,78,6.1NRT,284.97,21.69,D
35893,26.65205,119.1806,300.63,1.11,1.05,2026-01-18,113,Terra,MODIS,40,6.1NRT,283.61,7.08,D
35894,26.99459,119.52006,301.79,1.08,1.04,2026-01-18,113,Terra,MODIS,49,6.1NRT,285.95,7.05,D
35895,27.20285,118.88581,317.26,1.15,1.07,2026-01-18,113,Terra,MODIS,77,6.1NRT,286.15,20.92,D
35896,22.53887,120.34928,311.41,1.0,1.0,2026-01-18,115,Terra,MODIS,0,6.1NRT,293.56,6.73,D
35897,16.03091,121.06126,309.54,1.13,1.06,2026-01-18,117,Terra,MODIS,69,6.1NRT,292.17,6.91,D
35898,16.03245,121.05122,309.58,1.13,1.06,2026-01-18,117,Terra,MODIS,69,6.1NRT,289.97,7.06,D
35899,7.71716,124.98303,309.51,2.97,1.64,2026-01-18,119,Terra,MODIS,65,6.1NRT,285.39,27.5,D
35900,7.71955,124.99026,306.47,2.97,1.64,2026-01-18,119,Terra,MODIS,58,6.1NRT,285.41,17.96,D
35901,36.65069,101.57237,310.44,1.1,1.04,2026-01-18,249,Terra,MODIS,53,6.1NRT,267.29,16.63,D
35902,25.44642,102.41667,300.09,1.9,1.35,2026-01-18,251,Terra,MODIS,27,6.1NRT,283.75,14.18,D
35903,25.45191,102.41129,306.05,1.9,1.35,2026-01-18,251,Terra,MODIS,61,6.1NRT,283.86,22.12,D
35904,25.68956,103.43076,300.42,2.23,1.45,2026-01-18,251,Terra,MODIS,36,6.1NRT,283.37,16.61,D
35905,25.76283,100.38012,304.22,1.37,1.16,2026-01-18,251,Terra,MODIS,58,6.1NRT,284.52,11.0,D
35906,25.77229,101.65305,305.91,1.66,1.27,2026-01-18,251,Terra,MODIS,54,6.1NRT,287.61,15.98,D
35907,25.79663,101.716,304.19,1.67,1.27,2026-01-18,251,Terra,MODIS,45,6.1NRT,286.04,12.9,D
35908,26.16006,100.40982,301.61,1.36,1.15,2026-01-18,251,Terra,MODIS,20,6.1NRT,289.85,7.61,D
35909,26.17592,101.67326,301.16,1.63,1.26,2026-01-18,251,Terra,MODIS,36,6.1NRT,287.55,9.09,D
35910,26.24037,102.90689,304.2,1.99,1.38,2026-01-18,251,Terra,MODIS,57,6.1NRT,281.76,22.13,D
35911,26.5409,100.94244,302.94,1.44,1.19,2026-01-18,251,Terra,MODIS,52,6.1NRT,286.47,10.42,D
35912,26.61578,101.60452,304.22,1.58,1.24,2026-01-18,251,Terra,MODIS,51,6.1NRT,285.22,12.64,D
35913,26.61852,101.58876,311.33,1.58,1.24,2026-01-18,251,Terra,MODIS,71,6.1NRT,286.83,21.85,D
35914,26.62081,101.59592,319.29,1.58,1.24,2026-01-18,251,Terra,MODIS,79,6.1NRT,285.88,36.9,D
35915,27.0757,103.14578,305.37,1.98,1.37,2026-01-18,251,Terra,MODIS,40,6.1NRT,280.62,20.34,D
35916,27.21053,104.01884,301.81,2.27,1.46,2026-01-18,251,Terra,MODIS,35,6.1NRT,286.19,15.04,D
35917,27.22321,104.02144,305.46,2.27,1.46,2026-01-18,251,Terra,MODIS,61,6.1NRT,286.56,22.65,D
35918,27.46497,102.75663,302.1,1.83,1.32,2026-01-18,251,Terra,MODIS,28,6.1NRT,282.13,14.67,D
35919,27.47645,102.75903,305.8,1.83,1.32,2026-01-18,251,Terra,MODIS,60,6.1NRT,282.02,20.95,D
35920,27.68362,101.67756,308.19,1.53,1.22,2026-01-18,251,Terra,MODIS,67,6.1NRT,279.03,21.73,D
35921,27.68443,101.32735,311.83,1.46,1.19,2026-01-18,251,Terra,MODIS,55,6.1NRT,280.71,22.36,D
35922,27.7279,102.21567,305.11,1.65,1.26,2026-01-18,251,Terra,MODIS,61,6.1NRT,284.64,15.67,D
35923,27.76014,101.3637,317.98,1.46,1.19,2026-01-18,251,Terra,MODIS,40,6.1NRT,282.72,28.94,D
35924,27.86314,101.58978,319.09,1.5,1.21,2026-01-18,251,Terra,MODIS,75,6.1NRT,280.32,34.83,D
35925,28.05578,96.05185,320.64,1.02,1.01,2026-01-18,251,Terra,MODIS,80,6.1NRT,291.5,19.26,D
35926,28.05715,96.04175,307.34,1.02,1.01,2026-01-18,251,Terra,MODIS,65,6.1NRT,290.18,8.23,D
35927,28.46531,102.56565,300.21,1.69,1.28,2026-01-18,251,Terra,MODIS,32,6.1NRT,284.17,12.89,D
35928,32.14764,103.23302,304.99,1.57,1.24,2026-01-18,251,Terra,MODIS,55,6.1NRT,278.55,19.28,D
35929,32.22832,102.32445,302.25,1.38,1.16,2026-01-18,251,Terra,MODIS,51,6.1NRT,275.08,13.97,D
35930,20.1965,94.67294,309.59,1.01,1.0,2026-01-18,253,Terra,MODIS,67,6.1NRT,297.01,5.92,D
35931,20.61127,95.51958,309.92,1.0,1.0,2026-01-18,253,Terra,MODIS,66,6.1NRT,299.03,4.95,D
35932,20.61523,94.65379,309.35,1.01,1.0,2026-01-18,253,Terra,MODIS,66,6.1NRT,294.81,6.3,D
35933,20.695,94.99831,310.21,1.0,1.0,2026-01-18,253,Terra,MODIS,59,6.1NRT,297.73,4.97,D
35934,20.7337,95.05851,307.76,1.0,1.0,2026-01-18,253,Terra,MODIS,19,6.1NRT,296.66,3.53,D
35935,20.7443,94.9837,310.51,1.0,1.0,2026-01-18,253,Terra,MODIS,66,6.1NRT,297.85,5.56,D
35936,20.74563,94.97433,309.0,1.0,1.0,2026-01-18,253,Terra,MODIS,49,6.1NRT,297.66,4.34,D
35937,20.75262,95.05192,314.97,1.0,1.0,2026-01-18,253,Terra,MODIS,73,6.1NRT,297.06,8.43,D
35938,20.75708,94.95697,308.9,1.0,1.0,2026-01-18,253,Terra,MODIS,64,6.1NRT,296.71,4.52,D
35939,21.05423,94.61745,306.83,1.01,1.01,2026-01-18,253,Terra,MODIS,63,6.1NRT,296.21,4.59,D
35940,21.71778,96.22479,312.6,1.01,1.01,2026-01-18,253,Terra,MODIS,73,6.1NRT,296.31,8.83,D
35941,21.77269,100.59675,302.17,1.67,1.27,2026-01-18,253,Terra,MODIS,45,6.1NRT,290.69,10.26,D
35942,21.7728,100.60249,305.18,1.67,1.27,2026-01-18,253,Terra,MODIS,47,6.1NRT,290.85,13.18,D
35943,21.80083,100.36536,308.13,1.61,1.25,2026-01-18,253,Terra,MODIS,55,6.1NRT,289.54,16.4,D
35944,21.87524,95.0048,307.72,1.01,1.0,2026-01-18,253,Terra,MODIS,63,6.1NRT,297.45,4.11,D
35945,21.95746,100.53275,308.07,1.64,1.26,2026-01-18,253,Terra,MODIS,66,6.1NRT,286.89,20.01,D
35946,22.28588,96.81596,302.03,1.04,1.02,2026-01-18,253,Terra,MODIS,50,6.1NRT,291.34,4.32,D
35947,22.28733,96.80627,322.11,1.04,1.02,2026-01-18,253,Terra,MODIS,81,6.1NRT,292.1,20.7,D
35948,22.48815,99.45611,301.2,1.36,1.16,2026-01-18,253,Terra,MODIS,45,6.1NRT,286.12,8.75,D
35949,23.11693,101.19428,300.05,1.74,1.29,2026-01-18,253,Terra,MODIS,23,6.1NRT,285.58,12.78,D
35950,23.42807,102.25135,301.32,2.04,1.39,2026-01-18,253,Terra,MODIS,39,6.1NRT,289.97,11.66,D
35951,23.43133,102.25937,301.74,2.04,1.39,2026-01-18,253,Terra,MODIS,49,6.1NRT,290.4,11.85,D
35952,23.47667,102.15036,304.0,2.0,1.38,2026-01-18,253,Terra,MODIS,54,6.1NRT,289.7,15.8,D
35953,23.53119,102.77295,300.69,2.22,1.44,2026-01-18,253,Terra,MODIS,37,6.1NRT,290.55,10.64,D
35954,23.53165,102.77946,300.55,2.22,1.44,2026-01-18,253,Terra,MODIS,39,6.1NRT,290.31,11.05,D
35955,23.58858,104.13854,300.36,2.79,1.6,2026-01-18,253,Terra,MODIS,35,6.1NRT,287.17,19.86,D
35956,23.60515,98.9197,302.2,1.22,1.1,2026-01-18,253,Terra,MODIS,51,6.1NRT,286.58,8.27,D
35957,23.61583,103.3079,300.6,2.42,1.5,2026-01-18,253,Terra,MODIS,29,6.1NRT,288.96,13.9,D
35958,23.77342,86.39634,300.39,3.55,1.77,2026-01-18,253,Terra,MODIS,14,6.1NRT,288.88,24.47,D
35959,23.97705,97.6754,301.0,1.07,1.03,2026-01-18,253,Terra,MODIS,44,6.1NRT,285.82,6.47,D
35960,23.97862,97.66522,303.58,1.07,1.03,2026-01-18,253,Terra,MODIS,56,6.1NRT,286.02,8.27,D
35961,24.16175,98.51419,302.64,1.15,1.07,2026-01-18,253,Terra,MODIS,53,6.1NRT,286.43,8.54,D
35962,24.17818,103.14464,300.84,2.29,1.46,2026-01-18,253,Terra,MODIS,36,6.1NRT,287.05,16.12,D
35963,24.40231,95.86534,316.02,1.0,1.0,2026-01-18,253,Terra,MODIS,76,6.1NRT,288.13,14.07,D
35964,24.40366,95.85574,304.5,1.0,1.0,2026-01-18,253,Terra,MODIS,54,6.1NRT,289.15,5.79,D
35965,24.58824,100.32112,300.61,1.42,1.18,2026-01-18,253,Terra,MODIS,38,6.1NRT,284.02,9.78,D
35966,24.7415,97.9959,311.22,1.08,1.04,2026-01-18,253,Terra,MODIS,63,6.1NRT,286.62,12.46,D
35967,24.75042,101.72327,303.92,1.76,1.3,2026-01-18,253,Terra,MODIS,56,6.1NRT,285.31,16.47,D
35968,24.75063,97.99711,300.93,1.08,1.04,2026-01-18,253,Terra,MODIS,21,6.1NRT,285.08,4.95,D
35969,14.96886,100.98669,308.92,2.43,1.5,2026-01-18,255,Terra,MODIS,44,6.1NRT,295.6,14.05,D
35970,16.23215,99.77995,307.47,1.85,1.33,2026-01-18,255,Terra,MODIS,54,6.1NRT,296.09,9.4,D
35971,16.2888,99.84847,310.05,1.87,1.34,2026-01-18,255,Terra,MODIS,62,6.1NRT,296.36,13.02,D
35972,18.90508,95.45058,309.4,1.01,1.0,2026-01-18,255,Terra,MODIS,67,6.1NRT,297.33,5.28,D
35973,18.97772,95.38594,311.44,1.01,1.0,2026-01-18,255,Terra,MODIS,70,6.1NRT,298.27,6.53,D
35974,18.98112,95.42453,320.69,1.01,1.0,2026-01-18,255,Terra,MODIS,80,6.1NRT,297.96,14.16,D
35975,18.98247,95.41523,319.14,1.01,1.0,2026-01-18,255,Terra,MODIS,79,6.1NRT,297.96,12.71,D
35976,18.98587,95.45384,308.0,1.01,1.0,2026-01-18,255,Terra,MODIS,56,6.1NRT,296.98,4.2,D
35977,19.0364,95.18355,317.61,1.0,1.0,2026-01-18,255,Terra,MODIS,77,6.1NRT,297.64,11.89,D
35978,19.11812,96.30939,310.05,1.05,1.02,2026-01-18,255,Terra,MODIS,69,6.1NRT,297.07,6.83,D
35979,19.11835,96.36928,309.86,1.06,1.03,2026-01-18,255,Terra,MODIS,69,6.1NRT,296.07,6.7,D
35980,19.11981,96.35954,307.09,1.06,1.03,2026-01-18,255,Terra,MODIS,65,6.1NRT,295.57,4.72,D
35981,33.01199,74.98061,302.25,1.04,1.02,2026-01-18,429,Terra,MODIS,47,6.1NRT,286.05,6.61,D
35982,20.87138,74.96504,307.49,1.48,1.2,2026-01-18,431,Terra,MODIS,54,6.1NRT,295.34,7.64,D
35983,20.87365,75.08047,307.22,1.51,1.21,2026-01-18,431,Terra,MODIS,56,6.1NRT,294.95,9.05,D
35984,20.876,75.06652,314.04,1.51,1.21,2026-01-18,431,Terra,MODIS,71,6.1NRT,294.95,18.01,D
35985,20.88189,74.96709,308.45,1.48,1.2,2026-01-18,431,Terra,MODIS,60,6.1NRT,295.93,8.78,D
35986,21.10167,72.64018,313.61,1.1,1.04,2026-01-18,431,Terra,MODIS,54,6.1NRT,296.29,10.81,D
35987,21.51087,72.92314,305.13,1.12,1.05,2026-01-18,431,Terra,MODIS,51,6.1NRT,294.73,4.47,D
35988,21.53616,72.82089,308.8,1.1,1.05,2026-01-18,431,Terra,MODIS,63,6.1NRT,294.98,7.49,D
35989,21.92886,70.21038,307.74,1.01,1.01,2026-01-18,431,Terra,MODIS,62,6.1NRT,296.14,5.15,D
35990,22.87942,70.73076,306.97,1.0,1.0,2026-01-18,431,Terra,MODIS,59,6.1NRT,295.5,4.53,D
35991,23.02769,69.93239,316.33,1.04,1.02,2026-01-18,431,Terra,MODIS,75,6.1NRT,295.44,11.42,D
35992,23.02863,78.98659,303.51,2.63,1.56,2026-01-18,431,Terra,MODIS,53,6.1NRT,292.62,17.69,D
35993,23.12265,78.83704,304.07,2.55,1.54,2026-01-18,431,Terra,MODIS,58,6.1NRT,292.56,19.17,D
35994,23.4141,68.60146,314.26,1.17,1.08,2026-01-18,431,Terra,MODIS,72,6.1NRT,294.11,13.02,D
35995,23.6909,75.53363,303.01,1.45,1.19,2026-01-18,431,Terra,MODIS,54,6.1NRT,291.25,8.4,D
35996,24.77395,69.17068,301.97,1.14,1.06,2026-01-18,431,Terra,MODIS,50,6.1NRT,289.98,5.23,D
35997,24.84631,68.15811,301.41,1.28,1.12,2026-01-18,431,Terra,MODIS,47,6.1NRT,290.23,5.58,D
35998,24.91288,68.19907,301.21,1.28,1.12,2026-01-18,431,Terra,MODIS,45,6.1NRT,289.85,4.82,D
35999,25.20176,68.68159,305.1,1.21,1.09,2026-01-18,431,Terra,MODIS,61,6.1NRT,289.15,8.69,D
36000,25.27966,68.60864,305.06,1.22,1.1,2026-01-18,431,Terra,MODIS,60,6.1NRT,288.66,8.98,D
36001,25.28187,68.615,302.67,1.22,1.1,2026-01-18,431,Terra,MODIS,53,6.1NRT,288.61,6.92,D
36002,25.66972,69.00516,301.74,1.18,1.08,2026-01-18,431,Terra,MODIS,49,6.1NRT,288.41,6.24,D
36003,27.63537,69.59993,304.86,1.16,1.07,2026-01-18,431,Terra,MODIS,60,6.1NRT,287.33,7.88,D
36004,27.63955,69.60733,326.34,1.16,1.07,2026-01-18,431,Terra,MODIS,84,6.1NRT,287.6,30.09,D
36005,27.64095,69.59585,336.1,1.16,1.07,2026-01-18,431,Terra,MODIS,90,6.1NRT,288.06,46.19,D
36006,27.85943,69.27638,300.3,1.21,1.09,2026-01-18,431,Terra,MODIS,33,6.1NRT,286.33,6.02,D
36007,27.86336,69.27132,307.03,1.21,1.09,2026-01-18,431,Terra,MODIS,65,6.1NRT,286.6,11.18,D
36008,27.92032,69.20612,312.94,1.22,1.1,2026-01-18,431,Terra,MODIS,73,6.1NRT,286.47,16.69,D
36009,27.92854,69.21965,301.77,1.22,1.1,2026-01-18,431,Terra,MODIS,35,6.1NRT,286.51,6.58,D
36010,27.93,69.20754,304.57,1.22,1.1,2026-01-18,431,Terra,MODIS,59,6.1NRT,286.64,8.95,D
36011,17.63457,75.21499,312.87,1.77,1.3,2026-01-18,433,Terra,MODIS,58,6.1NRT,297.75,18.15,D
36012,17.74142,75.7497,320.17,1.93,1.36,2026-01-18,433,Terra,MODIS,76,6.1NRT,298.0,34.41,D
36013,17.74714,75.75655,315.9,1.93,1.36,2026-01-18,433,Terra,MODIS,71,6.1NRT,297.68,24.2,D
36014,17.75024,75.73895,308.89,1.93,1.36,2026-01-18,433,Terra,MODIS,34,6.1NRT,297.74,10.22,D
36015,18.20123,74.7406,307.58,1.6,1.24,2026-01-18,433,Terra,MODIS,54,6.1NRT,296.83,7.38,D
36016,18.31117,74.57432,308.16,1.55,1.23,2026-01-18,433,Terra,MODIS,57,6.1NRT,297.02,7.23,D
36017,18.36553,75.26761,307.89,1.73,1.29,2026-01-18,433,Terra,MODIS,55,6.1NRT,296.38,9.85,D
36018,18.38141,75.37509,306.6,1.76,1.3,2026-01-18,433,Terra,MODIS,46,6.1NRT,296.0,8.59,D
36019,18.60698,75.41242,306.8,1.76,1.3,2026-01-18,433,Terra,MODIS,48,6.1NRT,296.55,8.43,D
36020,18.645,74.56744,305.42,1.53,1.22,2026-01-18,433,Terra,MODIS,42,6.1NRT,295.38,6.59,D
36021,18.66547,74.64325,306.19,1.54,1.22,2026-01-18,433,Terra,MODIS,48,6.1NRT,295.22,7.29,D
36022,18.67121,74.63548,310.69,1.54,1.22,2026-01-18,433,Terra,MODIS,64,6.1NRT,295.45,12.58,D
36023,18.77432,74.61079,309.85,1.53,1.22,2026-01-18,433,Terra,MODIS,31,6.1NRT,296.54,10.03,D
36024,18.77786,74.61771,311.12,1.53,1.22,2026-01-18,433,Terra,MODIS,56,6.1NRT,296.43,12.88,D
36025,18.78023,74.60378,311.97,1.53,1.22,2026-01-18,433,Terra,MODIS,63,6.1NRT,296.04,14.11,D
36026,18.87766,75.05098,308.41,1.63,1.26,2026-01-18,433,Terra,MODIS,59,6.1NRT,295.95,10.47,D
36027,18.93018,74.32809,306.31,1.45,1.19,2026-01-18,433,Terra,MODIS,51,6.1NRT,295.65,6.34,D
36028,19.05587,74.45258,308.9,1.47,1.2,2026-01-18,433,Terra,MODIS,60,6.1NRT,296.87,8.71,D
36029,19.16407,76.0827,306.99,1.92,1.35,2026-01-18,433,Terra,MODIS,0,6.1NRT,296.49,10.23,D
36030,19.3261,76.39236,307.91,2.01,1.38,2026-01-18,433,Terra,MODIS,59,6.1NRT,297.53,12.29,D
36031,19.36202,75.86704,308.11,1.83,1.33,2026-01-18,433,Terra,MODIS,59,6.1NRT,295.68,12.6,D
36032,19.43494,74.82593,310.76,1.54,1.22,2026-01-18,433,Terra,MODIS,65,6.1NRT,294.9,14.38,D
36033,19.44776,75.56792,307.95,1.74,1.29,2026-01-18,433,Terra,MODIS,59,6.1NRT,295.37,10.41,D
36034,19.47206,74.60355,304.93,1.48,1.2,2026-01-18,433,Terra,MODIS,44,6.1NRT,294.7,6.02,D
36035,19.53941,74.26006,311.11,1.4,1.17,2026-01-18,433,Terra,MODIS,66,6.1NRT,293.65,13.69,D
36036,19.59179,77.82946,307.07,2.55,1.54,2026-01-18,433,Terra,MODIS,57,6.1NRT,295.94,18.32,D
36037,19.59699,77.82524,313.76,2.55,1.54,2026-01-18,433,Terra,MODIS,71,6.1NRT,296.26,37.25,D
36038,19.60516,77.83209,308.25,2.55,1.54,2026-01-18,433,Terra,MODIS,61,6.1NRT,296.03,21.54,D
36039,19.68435,74.99422,308.13,1.57,1.23,2026-01-18,433,Terra,MODIS,60,6.1NRT,294.63,10.12,D
36040,20.31836,74.71849,309.59,1.46,1.19,2026-01-18,433,Terra,MODIS,29,6.1NRT,296.64,8.41,D
36041,20.33419,74.72746,313.59,1.46,1.19,2026-01-18,433,Terra,MODIS,59,6.1NRT,297.22,13.04,D
36042,20.43099,74.76625,310.91,1.46,1.2,2026-01-18,433,Terra,MODIS,63,6.1NRT,297.08,10.5,D
36043,35.0234,136.87357,313.47,1.01,1.01,2026-01-18,540,Aqua,MODIS,0,6.1NRT,290.47,11.95,D
36044,35.35418,139.8709,304.96,1.3,1.13,2026-01-18,540,Aqua,MODIS,0,6.1NRT,288.25,10.17,D
36045,36.27978,139.75642,308.5,1.32,1.14,2026-01-18,540,Aqua,MODIS,67,6.1NRT,284.94,13.89,D
36046,12.01101,106.57735,310.55,4.75,1.99,2026-01-18,711,Aqua,MODIS,63,6.1NRT,292.46,46.52,D
36047,12.35177,107.15642,309.99,4.22,1.9,2026-01-18,711,Aqua,MODIS,52,6.1NRT,293.64,44.35,D
36048,12.70289,106.34795,309.91,4.79,2.0,2026-01-18,713,Aqua,MODIS,40,6.1NRT,292.74,48.13,D
36049,13.02546,106.60666,318.94,4.5,1.95,2026-01-18,713,Aqua,MODIS,75,6.1NRT,299.08,99.33,D
36050,13.02928,106.59813,317.44,4.5,1.95,2026-01-18,713,Aqua,MODIS,73,6.1NRT,299.3,86.43,D
36051,15.32543,108.61509,306.16,2.8,1.6,2026-01-18,713,Aqua,MODIS,55,6.1NRT,292.89,23.88,D
36052,19.33911,108.97454,307.99,2.16,1.43,2026-01-18,713,Aqua,MODIS,56,6.1NRT,294.34,11.48,D
36053,21.56435,110.81588,311.33,1.44,1.19,2026-01-18,716,Aqua,MODIS,65,6.1NRT,296.04,11.36,D
36054,21.57463,110.8138,308.32,1.44,1.19,2026-01-18,716,Aqua,MODIS,49,6.1NRT,295.46,7.58,D
36055,21.8306,108.67569,310.2,2.02,1.38,2026-01-18,716,Aqua,MODIS,38,6.1NRT,293.59,18.75,D
36056,23.28037,114.72099,309.87,1.0,1.0,2026-01-18,716,Aqua,MODIS,64,6.1NRT,296.7,6.8,D
36057,23.587,112.77859,308.82,1.07,1.03,2026-01-18,716,Aqua,MODIS,63,6.1NRT,295.3,6.75,D
36058,23.58858,112.78866,350.14,1.07,1.03,2026-01-18,716,Aqua,MODIS,96,6.1NRT,297.1,66.17,D
